SOURCELONG:Gozzilioni Monster Manual	SOURCESHORT:MM1	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																																
																																			
# Race Name	Output Name	Favored Class	STARTFEATS:	SIZE:	TYPE:	RACETYPE:	RACESUBTYPE:	MONSTERCLASS:	MOVE:	Combat bonus	NATURALATTACKS:	NATURALATTACKS:	Weapon prof. bonus	Weapon prof. bonus	FACE:	REACH:	Special Ability	Damage Reduction	Spell Res.	Stat bonus						MONCSKILL:	CR:	Required AL	HITDICEADVANCEMENT:	LEVELADJUSTMENT:	Nb Legs	Nb Hands	SOURCEPAGE:		
Companion (Dire Animal (Dire Badger))	KEY:Companion ~ Dire Animal (Dire Badger)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):3	MOVE:Walk,30,Burrow,10	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Badger)			BONUS:STAT|STR|4	BONUS:STAT|DEX|6	BONUS:STAT|CON|8	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Listen|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:3,9		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Badger) Companion	
Companion (Dire Animal (Dire Bat))	KEY:Companion ~ Dire Animal (Dire Bat)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):4	MOVE:Walk,20,Fly,40	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Bat)			BONUS:STAT|STR|6	BONUS:STAT|DEX|12	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-4	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:12		LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Bat) Companion	
Companion (Dire Animal (Dire Bear))	KEY:Companion ~ Dire Animal (Dire Bear)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):12	MOVE:Walk,40	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d4|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Bear)			BONUS:STAT|STR|20	BONUS:STAT|DEX|2	BONUS:STAT|CON|8	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Listen|Spot|Swim	CR:7	KIT:1|TN	HITDICEADVANCEMENT:16,36		LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Bear) Companion	
Companion (Dire Animal (Dire Boar))	KEY:Companion ~ Dire Animal (Dire Boar)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):7	MOVE:Walk,40	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Boar)			BONUS:STAT|STR|16		BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Listen|Spot	CR:4	KIT:1|TN	HITDICEADVANCEMENT:16,21		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Boar) Companion	
Companion (Dire Animal (Dire Lion))	KEY:Companion ~ Dire Animal (Dire Lion)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):8	MOVE:Walk,40	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Lion)			BONUS:STAT|STR|14	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Hide|Listen|Move Silently|Spot	CR:5	KIT:1|TN	HITDICEADVANCEMENT:16,24		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Lion) Companion	
Companion (Dire Animal (Dire Rat))	KEY:Companion ~ Dire Animal (Dire Rat)		STARTFEATS:1	SIZE:S	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):1	MOVE:Walk,40,Climb,20	BONUS:COMBAT|AC|1|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d4,SPROP=Disease				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Rat)				BONUS:STAT|DEX|6	BONUS:STAT|CON|2	BONUS:STAT|INT|-10	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-6	MONCSKILL:Climb|Hide|Listen|Move Silently|Spot|Swim	CR:1/3	KIT:1|TN	HITDICEADVANCEMENT:3,6		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Rat) Companion	
Companion (Dire Animal (Dire Shark))	KEY:Companion ~ Dire Animal (Dire Shark)		STARTFEATS:1	SIZE:H	TYPE:Animal	RACETYPE:Animal	RACESUBTYPE:Aquatic	MONSTERCLASS:Animal (Dire):18	MOVE:Swim,60	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d10		BONUS:WEAPONPROF=Bite|DAMAGE|max(0,(STR/2))		FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Shark)			BONUS:STAT|STR|12	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|-10	BONUS:STAT|WIS|2		MONCSKILL:Listen|Spot|Swim	CR:9	KIT:1|TN	HITDICEADVANCEMENT:32,54		LEGS:0	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Shark) Companion	
Companion (Dire Animal (Dire Tiger))	KEY:Companion ~ Dire Animal (Dire Tiger)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):16	MOVE:Walk,40	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d3|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Tiger)			BONUS:STAT|STR|16	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Hide|Jump|Listen|Move Silently|Spot|Swim	CR:8	KIT:1|TN	HITDICEADVANCEMENT:32,48		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Tiger) Companion	
Companion (Dire Animal (Dire Weasel))	KEY:Companion ~ Dire Animal (Dire Weasel)		STARTFEATS:1	SIZE:M	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):3	MOVE:Walk,40	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6		BONUS:WEAPONPROF=Bite|DAMAGE|max(0,(STR/2))		FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Weasel)			BONUS:STAT|STR|4	BONUS:STAT|DEX|8		BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Hide|Listen|Move Silently|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:6,9		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Weasel) Companion	
Companion (Dire Animal (Dire Wolf))	KEY:Companion ~ Dire Animal (Dire Wolf)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):6	MOVE:Walk,50	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8		BONUS:WEAPONPROF=Bite|DAMAGE|max(0,(STR/2))		FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Wolf)			BONUS:STAT|STR|14	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Hide|Listen|Move Silently|Spot|Survival	CR:3	KIT:1|TN	HITDICEADVANCEMENT:18		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Wolf) Companion	
Companion (Dire Animal (Dire Wolverine))	KEY:Companion ~ Dire Animal (Dire Wolverine)		STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal (Dire):5	MOVE:Walk,30,Climb,10	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dire Animal (Dire Wolverine)			BONUS:STAT|STR|12	BONUS:STAT|DEX|6	BONUS:STAT|CON|8	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2		MONCSKILL:Climb|Listen|Spot	CR:4	KIT:1|TN	HITDICEADVANCEMENT:15		LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dire Animal (Dire Wolverine) Companion	
Companion (Displacer Beast)	KEY:Companion ~ Displacer Beast		STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:6	MOVE:Walk,40	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Tentacle,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*2,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Displacer Beast			BONUS:STAT|STR|8	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|-6	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:4		HITDICEADVANCEMENT:9,18	LEVELADJUSTMENT:4	LEGS:6	HANDS:0	SOURCEPAGE:MM1	KIT:1|Displacer Beast Companion	
Companion (Dragon (Green))	KEY:Companion ~ Dragon (Green)		STARTFEATS:1	SIZE:S	TYPE:Dragon	RACETYPE:Dragon	RACESUBTYPE:Air	MONSTERCLASS:Dragon:5	MOVE:Walk,40,Fly,100,Swim,40								ABILITY:Internal|AUTOMATIC|Race Traits ~ Dragon (Green)									MONCSKILL:Listen|Search|Spot|Concentration|Diplomacy|Escape Artist|Intimidate|TYPE=Knowledge|Sense Motive|Use Magic Device|Bluff|Hide|Move Silently	CR:2	KIT:1|LE			LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dragon (Green) Companion	SORTKEY:Dragon_Chromatic_Green
Companion (Dragonne)	KEY:Companion ~ Dragonne		STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:9	MOVE:Walk,40,Fly,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d4				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dragonne			BONUS:STAT|STR|8	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|-4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|2	MONCSKILL:Listen|Spot	CR:7		HITDICEADVANCEMENT:12,27	LEVELADJUSTMENT:4	LEGS:4	HANDS:0	SOURCEPAGE:MM1	KIT:1|Dragonne Companion	
Companion (Dwarf)	KEY:Companion ~ Dwarf		STARTFEATS:1	SIZE:M	TYPE:Humanoid	RACETYPE:Humanoid			MOVE:Walk,20						FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dwarf										CR:1/2				LEGS:2	HANDS:2	SOURCEPAGE:PHB	KIT:1|Dwarf Companion	UNENCUMBEREDMOVE:HeavyLoad|HeavyArmor
Companion (Eagle (Giant))	KEY:Companion ~ Eagle (Giant)		STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:4	MOVE:Walk,10,Fly,80	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Eagle (Giant)			BONUS:STAT|STR|8	BONUS:STAT|DEX|6	BONUS:STAT|CON|2		BONUS:STAT|WIS|4		MONCSKILL:Knowledge (Nature)|Listen|Sense Motive|Spot|Survival	CR:3		HITDICEADVANCEMENT:8,12	LEVELADJUSTMENT:2	LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Eagle (Giant) Companion	
Companion (Eladrin (Bralani))	KEY:Companion ~ Eladrin (Bralani)		STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Chaotic|Eladrin|Extraplanar|Good	MONSTERCLASS:Outsider:6	MOVE:Walk,40,Fly,100	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Eladrin (Bralani)	DR:10/Cold Iron or Evil	SR:17	BONUS:STAT|STR|8	BONUS:STAT|DEX|8	BONUS:STAT|CON|6	BONUS:STAT|INT|2	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Concentration|Diplomacy|Escape Artist|Handle Animal|Hide|Jump|Listen|Move Silently|Ride|Sense Motive|Spot|Tumble|Use Rope	CR:6	KIT:1|CG	HITDICEADVANCEMENT:12,18	LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM1	KIT:1|Eladrin (Bralani) Companion	
Companion (Elemental (Air))	KEY:Companion ~ Elemental (Air/Small)		STARTFEATS:1	SIZE:S	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Air|Extraplanar	MONSTERCLASS:Elemental:2	MOVE:Fly,100								ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental (Air)									MONCSKILL:Listen|Spot	CR:0				LEGS:0	HANDS:2	SOURCEPAGE:MM1	KIT:1|Elemental (Air) Companion	
Companion (Elemental (Earth))	KEY:Companion ~ Elemental (Earth/Small)		STARTFEATS:1	SIZE:S	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Earth|Extraplanar	MONSTERCLASS:Elemental:2	MOVE:Walk,20								ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental (Earth)									MONCSKILL:Listen|Spot	CR:0				LEGS:0	HANDS:2	SOURCEPAGE:MM1	KIT:1|Elemental (Earth) Companion	
Companion (Elemental (Fire))	KEY:Companion ~ Elemental (Fire/Small)		STARTFEATS:1	SIZE:S	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Fire|Extraplanar	MONSTERCLASS:Elemental:2	MOVE:Walk,50								ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental (Fire)									MONCSKILL:Listen|Spot	CR:0				LEGS:0	HANDS:2	SOURCEPAGE:MM1	KIT:1|Elemental (Fire) Companion	
Companion (Elemental (Water))	KEY:Companion ~ Elemental (Water/Small)		STARTFEATS:1	SIZE:S	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Water|Extraplanar	MONSTERCLASS:Elemental:2	MOVE:Walk,20,Swim,90								ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental (Water)									MONCSKILL:Listen|Spot	CR:0				LEGS:0	HANDS:2	SOURCEPAGE:MM1	KIT:1|Elemental (Water) Companion	
